dir,hir,lvr,ccs,mcs,pbcr,dmi,self,single,uria,comdominiom,black,deny
0.35,0.28,0.8,1,2,no,no,no,yes,1.799999952,0,no,no
0.333889999,0.254820004,0.6,1,1,no,no,no,no,5.300000191,0,no,no
0.300799999,0.286399994,0.862068966,1,2,no,no,no,no,3.200000048,0,no,no
0.302999992,0.231299992,0.677966102,3,2,no,no,no,yes,10.60000038,0,no,yes
0.345800018,0.268400002,0.797546012,2,1,no,no,no,no,3.200000048,0,no,no
0.397999992,0.312000008,0.703883495,2,1,no,no,no,no,3.200000048,0,no,yes
0.169300003,0.095299997,0.8,1,1,no,no,no,no,3.099999905,0,no,yes
0.340800018,0.308799992,0.883076923,1,1,no,no,no,no,3.099999905,0,no,no
0.363800011,0.289400005,0.899408284,2,2,no,no,no,no,3.099999905,0,no,no
0.192700005,0.188239994,0.690909091,2,1,no,no,no,no,3.200000048,0,no,yes
0.177700005,0.1254,0.675,3,1,no,no,yes,no,4.300000191,0,no,no
0.36,0.25,0.8,3,2,no,no,yes,no,3.099999905,0,yes,no
0.320499992,0.317000008,0.565217391,1,2,no,no,yes,yes,3.200000048,1,no,no
0.44,0.36,0.803418803,1,1,yes,no,no,no,3.200000048,0,no,no
0.292099991,0.274899998,0.901960784,1,2,no,no,no,yes,10.60000038,0,no,no
0.395,0.241399994,0.8,2,2,no,no,no,no,3.200000048,0,no,no
0.37,0.284200001,0.833333333,2,1,no,no,no,no,3.900000095,0,no,yes
0.44,0.39,0.898734177,6,2,yes,no,no,no,3.900000095,0,yes,yes
0.37,0.29,0.504,6,2,yes,no,no,yes,1.799999952,1,yes,yes
0.293899994,0.245900002,0.953333333,5,2,no,no,no,yes,3.200000048,1,yes,no
0.444700012,0.360699997,0.865384615,2,1,no,no,no,no,3.900000095,0,no,no
0.35,0.3,0.797752809,1,2,yes,no,no,yes,3.099999905,1,no,no
0.359000015,0.172700005,0.8,6,2,no,no,yes,yes,3.200000048,0,no,no
0.39,0.26,0.793846154,1,1,no,no,no,yes,3.099999905,0,no,no
0.34,0.33,0.9,1,2,yes,no,yes,no,5.300000191,0,no,no
0.393600006,0.2575,0.798742138,1,2,yes,no,no,no,3.200000048,0,no,no
0.31,0.31,0.897590361,4,2,yes,no,no,no,3.900000095,0,no,no
0.301599998,0.180900002,0.795180723,1,2,no,no,no,yes,1.799999952,1,no,no
0.427400017,0.352999992,0.797153025,5,2,yes,no,no,no,1.799999952,0,yes,no
0.351399994,0.351399994,0.901754386,2,1,yes,no,no,no,3.200000048,0,no,no
0.39,0.33,0.8,2,1,no,no,no,no,8.899999619,0,no,no
0.349300003,0.194799995,1.2,1,1,no,no,no,no,3.099999905,0,no,yes
0.372299995,0.295799999,0.902040816,1,1,no,no,no,no,3.099999905,0,no,no
0.335299988,0.245799999,0.876470588,1,1,no,no,no,no,3.099999905,1,no,no
0.388499985,0.265300007,0.8,1,1,no,no,no,no,3.099999905,0,no,no
0.420900002,0.301499996,0.771653543,1,1,no,no,no,no,5.300000191,0,no,no
0.283999996,0.281399994,0.898550725,1,2,no,no,no,no,3.200000048,0,no,no
0.354000015,0.255699997,0.9,1,2,no,no,no,no,5.300000191,0,yes,no
0.477799988,0.366199989,0.750649351,6,2,yes,no,no,no,3.099999905,0,no,yes
0.409799995,0.314699993,0.82300885,1,2,no,no,no,no,3.900000095,1,yes,no
0.194400005,0.192600002,0.793442623,1,1,no,no,no,no,3.200000048,0,no,no
0.464500008,0.347000008,0.731182796,1,2,no,no,no,no,3.599999905,0,no,no
0.341699982,0.253299999,0.753333333,1,1,no,no,no,yes,2,0,no,no
0.317700005,0.297099991,0.902777778,1,1,no,no,no,yes,3.099999905,0,yes,no
0.308299999,0.188500004,0.8,2,3,no,no,yes,yes,10.60000038,0,yes,no
0.353699989,0.2825,0.89375,1,2,no,no,no,yes,3.200000048,1,no,no
0.393800011,0.393800011,0.738461538,1,2,no,no,no,yes,3.200000048,1,no,no
0.392200012,0.231100006,0.800865801,1,2,no,no,no,no,3.599999905,1,no,no
0.200499992,0.146000004,0.826771654,1,2,no,no,yes,no,3.599999905,0,yes,no
0.479399986,0.468499985,0.666666667,4,2,no,no,no,yes,4.300000191,1,no,no
0.311499996,0.223099995,0.797385621,1,2,no,no,no,yes,1.799999952,0,no,no
0.113500004,0.097799997,0.798941799,1,1,no,no,yes,no,3.599999905,0,no,no
0.318899994,0.184099998,0.9,5,1,yes,no,no,no,3.200000048,0,yes,yes
0.351699982,0.256100006,0.897810219,1,2,no,no,no,no,10.60000038,0,no,no
0.244200001,0.195100002,0.802631579,1,1,no,no,no,no,1.799999952,1,no,no
0.318400002,0.235599995,0.307692308,1,2,no,no,no,no,3.599999905,1,no,no
0.192199993,0.177700005,0.897058824,1,2,no,no,no,yes,3.200000048,1,no,no
0.421500015,0.382400017,0.876470588,1,1,no,no,no,no,4.300000191,1,no,no
0.339300003,0.211800003,0.859872611,2,2,no,no,no,no,3.599999905,0,no,no
0.1079,0.088199997,0.685714286,1,1,no,no,yes,no,3.599999905,0,no,no
0.267900009,0.103800001,0.905405405,1,2,no,no,no,yes,3.200000048,1,no,yes
0.358199997,0.280599995,0.898305085,5,2,yes,no,no,no,3.599999905,0,yes,yes
0.367999992,0.282800007,0.9,1,2,no,no,no,yes,5.300000191,1,no,no
0.253799992,0.253799992,0.9,4,2,no,no,no,yes,2,1,no,no
0.295200005,0.271599998,0.802575107,3,2,yes,no,no,no,3.200000048,0,no,no
0.293099995,0.1254,0.826446281,1,1,no,no,no,no,3.200000048,0,yes,no
0.298799992,0.298799992,0.790123457,4,2,no,no,no,yes,3.099999905,1,no,no
0.337799988,0.226000004,0.8,1,2,no,no,no,yes,3.200000048,0,no,no
0.368699989,0.298899994,0.902857143,1,2,no,no,no,no,3.599999905,0,no,no
0.400900002,0.366699982,0.755395683,4,1,no,no,no,yes,1.799999952,0,yes,no
0.35,0.35,0.868965517,1,2,no,no,no,no,3.599999905,0,no,no
0.390499992,0.306100006,0.8,1,2,no,no,yes,yes,3.200000048,1,yes,no
0.400200005,0.279799995,0.901960784,2,2,no,no,no,yes,3.099999905,0,no,no
0.395299988,0.312700005,0.888111888,1,2,no,no,no,no,3.599999905,1,yes,no
0.362999992,0.318199997,0.797297297,1,2,no,no,no,no,3.599999905,1,yes,no
0.367000008,0.327999992,0.897637795,3,2,yes,no,no,no,3.599999905,1,no,yes
0.335900002,0.331100006,0.902857143,1,2,yes,no,no,yes,3.599999905,1,no,no
0.242299995,0.231499996,0.902654867,5,2,no,no,no,yes,10.60000038,1,no,yes
0.247600002,0.204500008,0.899082569,2,2,no,no,no,no,3.599999905,0,no,no
0.390499992,0.365200005,0.90212766,1,1,no,no,no,no,1.799999952,1,no,no
0.322200012,0.242199993,0.757575758,4,1,no,no,no,no,3.099999905,0,no,no
0.321699982,0.315300007,0.903225806,1,2,no,no,no,yes,3.599999905,1,no,no
0.426599998,0.299200001,0.780487805,1,2,no,no,no,yes,3.200000048,1,yes,no
0.309400005,0.283099995,0.705882353,1,2,no,no,no,yes,3.200000048,1,no,no
0.337200012,0.289099998,1,4,2,no,no,no,no,3.099999905,1,no,no
0.26,0.19,0.870588235,4,1,no,no,no,yes,3.599999905,1,no,no
0.358300018,0.295599995,0.903448276,1,2,no,no,no,no,3.200000048,0,yes,no
0.3525,0.263400002,0.387096774,2,2,no,no,yes,no,3.599999905,0,no,no
0.283099995,0.151000004,0.72,2,1,no,no,yes,yes,3.599999905,0,no,no
0.320699997,0.296200008,0.8,2,2,no,no,no,no,4.300000191,0,no,no
0.431500015,0.343899994,0.864197531,2,2,no,no,no,no,2,1,no,yes
0.320699997,0.252199993,0.9,1,2,no,no,no,yes,5.300000191,1,yes,yes
0.319599991,0.309899998,0.684848485,1,1,no,no,no,yes,3.900000095,1,no,no
0.399599991,0.265799999,0.9,2,3,yes,no,no,no,3.599999905,0,no,yes
0.321100006,0.201800003,0.8984375,1,2,no,no,no,no,3.599999905,0,no,no
0.384000015,0.233500004,0.753333333,4,1,no,no,no,yes,3.599999905,1,no,no
0.19,0.08,0.754545455,1,2,no,no,yes,yes,1.799999952,1,no,yes
0.04,0.03,0.666666667,1,2,no,no,no,yes,4.300000191,0,no,yes
0.346599998,0.265799999,1.048,1,2,no,no,no,yes,3.599999905,0,no,yes
0.484000015,0.472000008,1,5,2,yes,no,yes,no,3.200000048,1,no,yes
0.328699989,0.288899994,0.907692308,1,2,no,no,no,yes,3.599999905,1,no,no
0.286599998,0.199200001,0.796610169,6,1,yes,no,no,no,1.799999952,0,yes,yes
0.315799999,0.169099998,0.649746193,1,2,no,no,no,no,1.799999952,1,no,no
0.419099998,0.359900017,0.794520548,1,2,no,no,no,no,3.200000048,0,no,no
0.377900009,0.228600006,0.898809524,1,2,no,no,no,yes,2,1,no,no
0.44,0.36,0.748201439,1,2,no,no,no,yes,3.599999905,1,yes,yes
0.322099991,0.322099991,0.902777778,4,2,yes,no,no,yes,3.200000048,1,yes,yes
0.373300018,0.273199997,0.75,5,1,no,no,yes,no,3.099999905,1,no,no
0.292000008,0.207399998,0.892857143,5,2,no,no,no,no,2,1,no,yes
0.303099995,0.290400009,0.903225806,1,2,no,no,no,no,3.200000048,0,no,no
0.307099991,0.24,0.666666667,5,3,no,no,no,no,3.200000048,0,no,no
0.32,0.25,0.745762712,5,2,no,no,no,no,4.300000191,0,yes,no
0.331800003,0.311800003,0.797979798,2,1,no,no,no,no,3.599999905,0,no,no
0.338699989,0.293600006,0.537931034,2,1,no,no,no,no,3.200000048,0,no,no
0.319400005,0.293600006,0.603773585,1,2,no,no,no,no,3.200000048,1,no,no
0.291700001,0.250599995,0.694444444,1,1,no,no,yes,no,4.300000191,0,no,no
0.329500008,0.268099995,0.824817518,1,2,no,no,no,no,3.900000095,1,no,no
0.382999992,0.284400005,0.797235023,3,1,no,no,no,no,3.200000048,0,no,no
0.254200001,0.202999992,0.953488372,6,2,no,no,no,no,3.200000048,0,yes,yes
0.316000004,0.288899994,0.63125,1,2,no,no,no,yes,3.200000048,1,no,no
0.372599983,0.279559994,0.8,1,2,no,no,no,no,4.300000191,0,no,no
0.358300018,0.233899994,0.724191046,2,2,no,no,no,yes,3.200000048,1,no,no
0.33,0.29,0.799410029,2,1,yes,no,no,no,4.300000191,0,no,no
0.380099983,0.213099995,0.753846154,1,1,no,no,no,yes,3.200000048,0,yes,no
0.316800003,0.238799992,0.748603352,1,2,no,no,no,yes,3.200000048,1,no,no
0.385200005,0.219200001,0.929032258,1,2,no,no,no,no,3.099999905,0,no,no
0.345299988,0.176299992,0.754237288,1,2,no,no,no,yes,3.200000048,1,no,no
0.296700001,0.282600002,0.891891892,2,2,no,no,no,no,4.300000191,0,no,no
0.275799999,0.211000004,0.755555556,1,2,no,no,no,no,4.300000191,1,no,no
0.400900002,0.251299992,0.747081712,3,2,no,no,no,no,3.099999905,1,yes,no
0.355600014,0.250400009,0.647439694,1,2,no,no,no,yes,3.200000048,0,no,no
0.302199993,0.177199993,0.734693878,2,1,no,no,no,yes,1.799999952,0,no,no
0.218500004,0.197000008,0.7960199,1,2,no,no,no,no,3.099999905,1,no,no
0.262999992,0.247999992,0.8,1,2,no,no,no,no,3.200000048,0,no,no
0.322999992,0.266200008,0.747747748,1,1,no,no,no,no,3.200000048,0,no,no
0.355600014,0.296200008,0.798742138,4,2,no,no,no,no,3.099999905,0,no,no
0.307999992,0.307999992,0.79713035,1,2,no,no,no,no,2,0,no,no
0.276000004,0.264099998,0.8,1,1,no,no,no,yes,1.799999952,1,no,no
0.365600014,0.302399998,0.8,1,2,no,no,no,no,3.099999905,0,no,no
0.332299995,0.330099983,0.536363636,1,1,no,no,no,no,3.200000048,0,no,no
0.2875,0.222800007,0.676190476,1,2,no,no,no,yes,3.200000048,1,no,no
0.262199993,0.255799999,0.639215686,1,1,no,no,no,no,3.099999905,1,no,no
0.352900009,0.276700001,0.841666667,1,2,no,no,no,yes,3.099999905,1,no,no
0.353400002,0.274400005,0.796551724,3,1,yes,no,no,no,1.799999952,0,no,no
0.301000004,0.278299999,0.316091954,1,2,no,no,no,yes,1.799999952,0,no,no
0.372700005,0.267800007,0.8,1,2,no,no,no,no,3.900000095,0,yes,no
0.35,0.15,0.534285714,3,1,no,no,no,yes,3.200000048,1,no,no
0.35,0.34,0.744827586,1,2,no,no,no,yes,3.200000048,0,no,no
0.17,0.13,0.461538462,3,1,no,no,no,no,3.599999905,0,no,no
0.17,0.16,0.544444444,1,1,no,no,yes,yes,3.200000048,1,no,no
0.3,0.23,0.595652174,2,1,no,no,no,no,3.099999905,0,no,no
0.34,0.3,0.748,1,1,no,no,no,no,1.799999952,0,no,no
0.5,0.23,0.507936508,3,1,yes,no,no,yes,3.200000048,0,no,yes
0.21,0.09,0.746666667,1,2,no,no,no,yes,10.60000038,1,no,no
0.36,0.35,0.79,1,1,no,no,no,no,3.200000048,0,no,no
0.19,0.19,0.348837209,3,2,no,no,no,no,1.799999952,0,no,no
0.32,0.22,0.787878788,3,1,no,no,no,no,1.799999952,0,no,no
0.35,0.29,0.674528302,3,3,no,no,no,no,4.300000191,0,no,no
0.21,0.19,0.705660377,2,2,no,no,yes,yes,4.300000191,0,no,yes
0.28,0.26,0.725907384,1,1,yes,no,no,no,3.200000048,0,no,no
0.3,0.24,0.586309524,3,4,no,no,no,no,3.900000095,0,no,no
0.36,0.24,0.777777778,1,2,no,no,no,no,3.200000048,0,no,no
0.27,0.27,0.802631579,2,2,no,no,no,no,2,0,no,no
0.38,0.3,0.578125,2,1,no,no,no,no,3.200000048,0,no,no
0.34,0.3,0.714285714,3,4,yes,no,yes,yes,3.200000048,0,no,no
0.27,0.23,0.754545455,3,1,yes,no,no,yes,3.200000048,1,no,no
0.37,0.22,0.864864865,3,1,no,no,no,no,2,0,no,no
0.303299999,0.237999992,0.48048048,2,1,no,no,no,no,4.300000191,0,no,no
0.298600006,0.291299992,0.675,1,1,no,no,no,no,3.200000048,1,no,no
0.370200005,0.360900002,0.761904762,1,1,no,no,no,no,3.099999905,0,no,no
0.365,0.225,0.904761905,6,2,no,no,no,no,3.200000048,1,yes,no
0.365999985,0.275,0.479487179,1,1,no,no,no,no,3.200000048,0,no,no
0.33,0.32,0.7265625,1,2,no,no,no,yes,1.799999952,1,no,no
0.4,0.32,0.543478261,1,2,no,no,no,yes,3.200000048,1,no,no
0.27,0.26,0.846715328,1,2,no,no,no,no,3.200000048,1,yes,no
0.29,0.29,0.775193798,1,2,no,no,no,no,3.099999905,0,no,no
0.31,0.3,0.639534884,1,1,no,no,no,no,2,0,no,no
0.38,0.21,0.76,6,2,no,no,no,yes,3.200000048,0,yes,no
0.37,0.31,0.866666667,1,2,no,no,no,yes,4.300000191,1,yes,no
0.38,0.28,0.847058824,1,2,no,no,no,yes,3.900000095,0,yes,no
0.34,0.33,0.5,1,2,no,no,no,yes,3.200000048,0,no,no
0.42,0.33,0.796703297,1,2,no,no,no,yes,2,0,no,no
0.32,0.28,0.787671233,1,2,no,no,no,no,1.799999952,1,no,no
0.385999985,0.141999998,0.326923077,1,1,no,no,no,no,3.200000048,0,no,no
0.347000008,0.278999996,0.724137931,1,2,no,no,no,yes,3.200000048,0,no,no
0.243999996,0.236000004,0.657142857,1,2,no,no,yes,no,4.300000191,1,no,no
0.23,0.23,0.448717949,1,2,no,no,no,no,1.799999952,0,no,no
0.34,0.34,0.888888889,1,2,no,no,no,no,3.200000048,0,yes,no
0.35,0.17,0.713043478,1,2,no,no,no,no,1.799999952,1,no,no
0.379000015,0.247000008,0.803418803,6,2,yes,no,no,yes,3.200000048,1,no,no
0.39,0.27,0.875,1,2,no,no,no,yes,1.799999952,0,no,no
0.42,0.28,0.689655172,1,2,no,no,no,yes,3.200000048,0,no,no
0.26,0.18,0.882075472,1,1,no,no,no,no,1.799999952,0,no,no
0.43,0.11,0.751445087,2,1,no,no,no,no,3.200000048,0,no,no
0.34,0.26,0.940677966,2,2,no,no,no,no,3.200000048,0,no,no
0.2,0.09,0.9,2,1,no,no,yes,no,3.599999905,1,no,no
0.36,0.29,0.907894737,1,2,yes,no,no,no,4.300000191,0,no,no
0.32,0.25,0.949275362,2,2,no,no,no,no,1.799999952,1,yes,no
0.35,0.35,0.632075472,1,2,no,no,no,yes,3.200000048,1,no,no
0.47,0.06,0.893129771,1,1,no,no,yes,no,1.799999952,1,no,no
0.39,0.29,0.776859504,6,2,yes,no,no,no,2,0,yes,no
0.34,0.29,0.894736842,1,2,no,no,no,no,3.200000048,1,no,no
0.38,0.27,0.855172414,1,2,no,no,no,no,10.60000038,0,yes,no
0.367999992,0.281000004,1.239130435,2,2,no,no,no,yes,2,0,yes,yes
0.3,0.28,0.8,1,2,no,no,no,no,3.099999905,0,no,no
0.390999985,0.325,0.928571429,1,2,no,no,no,no,1.799999952,0,no,no
0.3,0.09,0.900763359,2,2,no,no,no,no,3.599999905,1,no,no
0.41,0.24,0.857142857,1,2,no,no,no,yes,3.200000048,1,no,no
0.34,0.27,0.416666667,2,1,no,no,no,no,3.200000048,1,no,no
0.26,0.26,0.446428571,1,2,no,no,no,yes,3.200000048,1,no,no
0.35,0.34,0.376344086,1,1,no,no,no,no,3.200000048,1,no,no
0.09,0.04,0.4,1,2,no,no,no,no,3.200000048,1,no,no
0.26,0.21,0.901041667,1,2,no,no,no,no,1.799999952,0,no,no
0.44,0.3,0.759493671,1,1,no,no,no,no,3.200000048,0,no,no
0.35,0.23,0.783216783,2,2,yes,no,no,yes,3.200000048,1,no,no
0.39,0.25,0.596153846,2,1,no,no,no,no,4.300000191,0,no,no
0.31,0.22,0.73,5,2,no,no,no,no,1.799999952,0,no,no
0.4,0.12,0.766129032,1,1,no,no,no,no,3.099999905,1,no,no
0.41,0.33,0.680412371,2,1,no,no,yes,no,1.799999952,0,no,no
0.24,0.19,0.795321637,2,1,no,no,no,no,1.799999952,0,no,no
0.33,0.3,0.8,2,1,no,no,no,no,3.200000048,0,no,no
0.37,0.27,0.730434783,1,2,no,no,no,no,4.300000191,0,no,no
0.35,0.34,0.52173913,1,1,no,no,no,no,3.900000095,0,no,no
0.42,0.29,0.666666667,6,2,yes,no,no,no,10.60000038,1,no,yes
0.33,0.28,0.8,6,2,no,no,no,no,1.799999952,0,yes,no
0.34,0.23,0.8,1,1,no,no,no,no,3.900000095,0,no,no
0.36,0.34,0.834782609,1,3,no,no,no,no,4.300000191,0,no,no
0.32,0.12,0.8,3,1,yes,no,yes,yes,3.200000048,0,no,yes
0.32,0.29,0.7875,3,2,no,no,no,yes,4.300000191,0,no,no
0.27,0.21,0.806004619,2,1,no,no,no,no,3.900000095,0,no,no
0.33,0.21,0.474254743,1,1,no,no,yes,no,3.599999905,0,no,no
0.38,0.31,0.714285714,5,1,no,no,no,no,3.200000048,0,no,no
0.36,0.28,0.715686275,2,1,no,no,no,no,3.200000048,0,yes,no
0.24,0.23,0.798449612,1,2,no,no,no,yes,3.099999905,0,no,no
0.32,0.25,0.755319149,1,2,no,no,no,no,3.099999905,0,no,no
0.38,0.11,0.3125,1,2,no,no,no,yes,3.099999905,1,no,no
0.38,0.25,0.448430493,2,2,no,no,no,no,3.200000048,0,no,no
0.25,0.24,0.8,2,2,no,no,no,yes,3.200000048,1,no,no
0.32,0.31,0.8,1,2,no,no,no,yes,3.099999905,1,no,no
0.31,0.28,0.865853659,6,2,no,no,no,yes,4.300000191,1,yes,no
0.33,0.24,0.625,3,2,no,no,no,no,3.200000048,1,no,no
0.35,0.22,0.893939394,3,2,no,no,no,yes,3.900000095,1,yes,no
0.33,0.16,0.803030303,5,1,no,no,no,no,3.200000048,0,no,no
0.31,0.25,0.8,1,1,no,no,yes,no,3.200000048,0,no,no
0.3,0.3,0.77704918,1,2,no,no,no,yes,3.200000048,1,no,no
0.26,0.2,0.526760563,2,1,no,no,no,no,3.099999905,0,no,no
0.32,0.26,0.753846154,6,1,yes,no,no,yes,3.099999905,1,yes,yes
0.35,0.26,0.813559322,2,2,no,no,no,yes,4.300000191,1,no,yes
0.330813567,0.255346122,0.700782903,2.116386555,1.721008403,NA,no,NA,yes,3.774495848,0,no,no
